CountyName,PrecinctCode,PrecinctName,Description,HouseNum,PrefixDirectionDesc,Street,StreetTypeDesc,SuffixdirectionDesc,City,StateDesc,PostalCode,Line2,Comment,DayPhone,HandicapAccessible
LAWRENCE,3101,SHENANGO TOWNSHIP 1P,SAVANNAH UNITED METHODIST CHURCH,94,NULL,SAVANNAH GARDNER,RD,NULL,NEW CASTLE,PA,16101,NULL,NULL,NULL,YES
LAWRENCE,3102,SHENANGO TOWNSHIP 2P,NEW SHENANGO TOWNSHIP FIRE DEPT,2424,E,WASHINGTON,ST,NULL,NEW CASTLE,PA,16101,NULL,NULL,NULL,NO
LAWRENCE,3103,SHENANGO TOWNSHIP 3P,NEW SHENANGO TOWNSHIP FIRE DEPT,2424,E,WASHINGTON,ST,NULL,NEW CASTLE,PA,16101,NULL,NULL,NULL,NO
LAWRENCE,3104,SHENANGO TOWNSHIP 4P,CASTLEWOOD ALLIANCE CHURCH,660,NULL,HARMONY BAPTIST,RD,NULL,NEW CASTLE,PA,16101,NULL,NULL,NULL,YES
LAWRENCE,3105,SHENANGO TOWNSHIP 5P,SHENANGO TOWNSHIP MUNICIPAL BLDG,1000,NULL,WILLOWBROOK,RD,NULL,NEW CASTLE,PA,16101,NULL,NULL,NULL,NO
LAWRENCE,3106,SHENANGO TOWNSHIP 6P,GOOD SHEPHERD LUTHERAN CHURCH,2323,NULL,OLD BUTLER,RD,NULL,NEW CASTLE,PA,16101,NULL,NULL,NULL,YES
LAWRENCE,3201,"SLIPPERY ROCK TOWNSHIP, PRECINCT 01","FIRE DEPT., PRINCETON",149,NULL,FIREHALL,RD,NULL,NEW CASTLE,PA,16101,NULL,NULL,NULL,NO
LAWRENCE,3202,"SLIPPERY ROCK TOWNSHIP, PRECINCT 02",SLIPPERY ROCK TWP. BLDG.,4334,NULL,US 422,NULL,NULL,NEW CASTLE,PA,16101,NULL,NULL,,NO
LAWRENCE,3301,"TAYLOR TOWNSHIP, PRECINCT 01",FIRE DEPT,310,NULL,CENTER,AVE,NULL,WEST PITTSBURG,PA,16160,NULL,NULL,NULL,NO
LAWRENCE,3401,"UNION TOWNSHIP, PRECINCT 01",TOWNSHIP BUILDING,1910,NULL,MUNICIPAL,DR,NULL,NEW CASTLE,PA,16101,NULL,NULL,,NO
LAWRENCE,3402,"UNION TOWNSHIP, PRECINCT 02",UNION TOWNSHIP FIRE DEPT,301,S,SCOTLAND,LN,NULL,NEW CASTLE,PA,16101,NULL,NULL,,NO
LAWRENCE,3403,"UNION TOWNSHIP, PRECINCT 03",PEOPLE IN NEED CONFRENCE ROOM,2703,W,STATE,ST,NULL,NEW CASTLE,PA,16101,NULL,NULL,NULL,NO
LAWRENCE,3404,"UNION TOWNSHIP, PRECINCT 04",WASHINGTON UNION ALLIANCE CHURCH,2103,W,WASHINGTON,ST,NULL,NEW CASTLE,PA,16101,NULL,NULL,NULL,YES
LAWRENCE,3501,"WASHINGTON TOWNSHIP, PRECINCT 01",WASHINGTON TWP. MUNICIPAL BLDG.,1413,NULL,GEORGE WASHINGTON,RD,NULL,VOLANT,PA,16156,NULL,NULL,7245335733,NO
LAWRENCE,3601,"WAYNE TOWNSHIP, PRECINCT 01",CHEWTON VOLUNTEER FIRE DEPT.,196,NULL,ALICE,ST,NULL,WAMPUM,PA,16157,NULL,NULL,NULL,YES
LAWRENCE,3602,"WAYNE TOWNSHIP, PRECINCT 02",WAYNE TOWNSHIP FIRE DEPT.,5153,NULL,ELLWOOD,RD,NULL,ELLWOOD CITY,PA,16117,NULL,NULL,NULL,YES
LAWRENCE,3701,"WILMINGTON TOWNSHIP, PRECINCT 01",WILMINGTON TWP BLDG,669,NULL,WILSON MILL,RD,NULL,NEW CASTLE,PA,16105,NULL,NULL,NULL,NO
LAWRENCE,3702,"WILMINGTON TOWNSHIP, PRECINCT 02",NEW LIFE BAPTIST CHURCH,3414,NULL,STATE RTE 208,NULL,NULL,NEW WILMINGTON,PA,16142,NULL,NULL,NULL,YES
LAWRENCE,3801,"SNPJ BOROUGH, PRECINCT 01","RECREATION BUILDING, SNPJ CLUB",270,NULL,MARTIN,RD,NULL,ENON VALLEY,PA,16120,NULL,NULL,,NO
LEBANON,01E            ,LEB. 1ST WARD - EAST,WASHINGTON ARMS APARTMENT BLDG.,303,NULL,CHESTNUT,ST,NULL,LEBANON,PA,17042,NULL,NULL,7172741401,YES
LEBANON,01M            ,LEB. 1ST WARD - MIDDLE,GSH DAVID BRODERIC COMMUNITY HEALTH BLDG.,223,S,4TH,ST,NULL,LEBANON,PA,17042,NULL,NULL,7172708333,YES
LEBANON,01W            ,LEB. 1ST WARD - WEST,LEBANON MUNICIPAL BUILDING LOBBY,400,S,8TH,ST,NULL,LEBANON,PA,17042,NULL,NULL,7172284428,YES
LEBANON,02E            ,LEB. 2ND WARD - EAST,TABOR UNITED CHURCH OF CHRIST,124,S,10TH,ST,NULL,LEBANON,PA,17042,NULL,NULL,7172734222,YES
LEBANON,02W,LEB. 2ND WARD - WEST,MESSIAH LUTHERAN CHURCH,1800,NULL,OAK,ST,NULL,LEBANON,PA,17042,NULL,NULL,7172722922,YES
LEBANON,03             ,LEB. 3RD WARD,STEVENS TOWERS APTS. COMMUNITY ROOM,930,NULL,WILLOW,ST,NULL,LEBANON,PA,17046,NULL,NULL,7172731630,YES
LEBANON,04             ,LEB. 4TH WARD,WILLOW TERRACE APTS. COMMUNITY ROOM,800,NULL,WILLOW,ST,NULL,LEBANON,PA,17046,NULL,NULL,7172741401,YES
LEBANON,05E,LEB. 5TH WARD - EAST,BETHANY UNITED MEDTHODIST CHURCH,510,N,HANOVER,ST,NULL,LEBANON,PA,17046,NULL,NULL,5708988121,YES
LEBANON,05M            ,LEB. 5TH WARD - MIDDLE,RESCUE FIRE COMPANY,400,NULL,LEHMAN,ST,NULL,LEBANON,PA,17046,NULL,NULL,7172690508,YES
LEBANON,05W            ,LEB. 5TH WARD - WEST,ST. MARK'S UNITED CHURCH OF CHRIST,426,N,8TH,ST,NULL,LEBANON,PA,17046,NULL,NULL,7172730151,YES
LEBANON,06             ,LEB. 6TH WARD,ST. BENEDICT PARISH CENTER,1301,NULL,LEHMAN,ST,NULL,LEBANON,PA,17046,13TH AND LEHMAN STS,NULL,7172723181,YES
LEBANON,07             ,LEB. 7TH WARD,SALVATION ARMY BUILDING,1031,NULL,GUILFORD,ST,NULL,LEBANON,PA,17046,NULL,NULL,7172732655,YES
LEBANON,08             ,LEB. 8TH WARD,HEBRON UNITED METHODIST CHURCH,451,E,WALNUT,ST,NULL,LEBANON,PA,17042,NULL,NULL,7176449167,YES
LEBANON,09             ,LEB. 9TH WARD,ST. MATTHEW'S LUTHERAN CHURCH,534,E,LEHMAN,ST,NULL,LEBANON,PA,17046,NULL,NULL,7172724514,YES
LEBANON,10             ,LEB. 10TH WARD,"LEBANON SENIOR CENTER, LOWER FLOOR",710,NULL,MAPLE,ST,NULL,LEBANON,PA,17046,NULL,NULL,7172739262,YES
LEBANON,11             ,CLEONA BORO,CLEONA BOROUGH HALL,140,W,WALNUT,ST,NULL,CLEONA,PA,17042,NULL,NULL,7172727167,YES
LEBANON,12             ,CORNWALL BORO,SACRED HEART PARISH CENTER,2596,NULL,CORNWALL,RD,NULL,CORNWALL,PA,17016,NULL,NULL,7172743239,YES
LEBANON,13             ,JONESTOWN BORO,JONESTOWN AMERICAN LEGION-BANQUET HALL,334,N,LANCASTER,ST,NULL,JONESTOWN,PA,17038,NULL,NULL,7176794056,YES
LEBANON,14             ,MT GRETNA BORO,CHAUTAUQUA OFFICE,NULL,NULL,OST OFFICE,NULL,NULL,MT GRETNA,PA,17064,PRINCETON AVE AND CHAUTAUQUA DR,NULL,7179643270,YES
LEBANON,15S            ,MYERSTOWN BOR- SOUTH,KEYSTONE FIRE COMPANY,25,S,RAILROAD,ST,NULL,MYERSTOWN,PA,17067,NULL,NULL,7178667416,YES
LEBANON,15N            ,MYERSTOWN BORO - NORTH,MYERSTOWN COMMUNITY LIBRARY,199,N,COLLEGE,ST,NULL,MYERSTOWN,PA,17067,NULL,NULL,7178662800,YES
LEBANON,16E            ,PALMYRA BORO - EAST,FIRST UNITED METHODIST CHURCH,520,E,BIRCH,ST,NULL,PALMYRA,PA,17078,NULL,NULL,7178382551,YES
LEBANON,16N            ,PALMYRA BORO - NORTH,SHADOWSTONE COMMUNITY CENTER,106,W,SPRUCE ST,NULL,NULL,PALMYRA,PA,17078,NULL,NULL,7178383200,YES
LEBANON,16W            ,PALMYRA BORO - WEST,PALMYRA MUNICIPAL CENTER,325,S,RAILROAD,ST,NULL,PALMYRA,PA,17078,NULL,NULL,7178386361,YES
LEBANON,17             ,RICHLAND BORO,NEPTUNE FIRE COMPANY SOCIAL HALL,20,E,MAIN,ST,NULL,RICHLAND,PA,17087,NULL,NULL,7178662675,YES
LEBANON,18E,ANNVILLE TWP - EAST,ANNVILLE CHURCH OF THE BRETHREN,495,E,MAPLE,ST,NULL,ANNVILLE,PA,17003,NULL,NULL,7178672972,YES
LEBANON,18W            ,ANNVILLE TWP - WEST,ANNVILLE TOWN HALL,36,N,LANCASTER,ST,NULL,ANNVILLE,PA,17003,NULL,NULL,7178674476,YES
LEBANON,19F            ,BETHEL TWP -FRED,FREDERICKSBURG COMMUNITY CENTER,NULL,NULL,PO BOX 14,NULL,NULL,FREDERICKSBURG,PA,17026,TAN AND CHESTNUT STREETS,NULL,7173049312,YES
LEBANON,19M            ,BETHEL TWP- MT. ZION,MT. ZION FIRE COMPANY ENGINE HOUSE,1526,NULL,MT. ZION,RD,NULL,LEBANON,PA,17046,NULL,NULL,7178654095,YES
LEBANON,21             ,EAST HANOVER TWP,ONO FIRE COMPANY-BANQUET HALL,10805,NULL,JONESTOWN,RD,NULL,ONO,PA,17077,NULL,NULL,7178655442,YES
LEBANON,22K            ,HEIDELBERG - KLEIN,ST. PAUL'S U.C.C. SOCIAL HALL,NULL,NULL,CARPENTER & MILLER,STS,NULL,SCHAEFFERSTOWN,PA,17088,NULL,NULL,7179493632,YES
LEBANON,22S            ,HEIDELBERG- SCHAEF,ST. PAUL'S U.C.C. SOCIAL HALL,NULL,NULL,CARPENTER AND MILLER STS,NULL,NULL,SCHAEFFERSTOWN,PA,17088,CARPENTER AND MILLER STS,NULL,7179496922,YES
LEBANON,23E            ,JACKSON TWP - EAST,"STONERIDGE CAMPUS, MAIN ST. ENTRANCE-THEATRE",440,E,LINCOLN,AVE,NULL,MYERSTOWN,PA,17067,(ROUTE 422 EAST),NULL,7178663200,YES
LEBANON,23W            ,JACKSON TWP - WEST,JACKSON TOWNSHIP BUILDING,60,N,RAMONA,RD,NULL,MYERSTOWN,PA,17067,NULL,NULL,7178664771,YES
LEBANON,24             ,MILLCREEK TWP,LIVING STONES CHRISTIAN FELLOWSHIP,229,E,MAIN,ST,NULL,NEWMANSTOWN,PA,17073,NULL,NULL,7173837109,YES
LEBANON,25             ,N.  ANNVILLE TWP,BELLEGROVE FIRE COMPANY SOCIAL HALL,1725,NULL,BLACK'S BRIDGE,RD,NULL,ANNVILLE,PA,17003,NULL,NULL,7176791065,YES
LEBANON,26N            ,N. CORNWALL TWP- NORTH,NORTH CORNWALL TOWNSHIP BUILDING,320,S,18TH,ST,NULL,LEBANON,PA,17042,NULL,NULL,7172739200,YES
LEBANON,26S            ,N. CORNWALL TWP- SOUTH,LEBANON BIBLE FELLOWSHIP CHURCH,1635,NULL,MILL,RD,NULL,LEBANON,PA,17042,NULL,NULL,7172734802,YES
LEBANON,27E            ,N. LEBANON TWP- EAST,BLUE MAX BINGO HALL,1538,NULL,SUZY,ST,NULL,LEBANON,PA,17046,NULL,NULL,7172281538,YES
LEBANON,27M            ,N. LEBANON TWP- MIDDLE,NORTH LEBANON TOWNSHIP BUILDING,725,NULL,KIMMERLINGS,RD,NULL,LEBANON,PA,17046,NULL,NULL,7172737132,YES
LEBANON,27W            ,N. LEBANON TWP- WEST,EBENEZER FIRE HALL,442,NULL,EBENEZER,RD,NULL,LEBANON,PA,17046,(ROUTE 72 NORTH),NULL,7172732361,YES
LEBANON,28E            ,N. LONDONDERRY-EAST,LEBANON VALLEY BRETHREN HOME PAVILION,1200,NULL,GRUBB,RD,NULL,PALMYRA,PA,17078,NULL,NULL,7178385406,YES
LEBANON,28N            ,N. LONDONDERRY-NORTH,NORTH LONDONDERRY TOWNSHIP BUILDING,655,E,RIDGE,RD,NULL,PALMYRA,PA,17078,NULL,NULL,7178381373,YES
LEBANON,28W,N. LONDONDERRY-WEST,TRINITY UNITED CHRIST CHURCH,40,W,PINE,ST,NULL,PALMYRA,PA,17078,NULL,NULL,7178383412,YES
LEBANON,29             ,S.  ANNVILLE TWP,SOUTH ANNVILLE COMMUNITY BUILDING,1036,NULL,HORSESHOE,PIKE,NULL,LEBANON,PA,17042,(ROUTE 322),NULL,7172696871,YES
LEBANON,30S            ,S. LEBANON TWP - SOUTH,SOUTH LEBANON TOWNSHIP BUILDING,1800,S,5TH,AVE,NULL,LEBANON,PA,17042,NULL,NULL,7172740481,YES
LEBANON,30N            ,S. LEBANON TWP- NORTH,AVON FIRE COMPANY SOCIAL HALL,1220,NULL,KING,ST,NULL,LEBANON,PA,17042,NULL,NULL,7172725069,YES
LEBANON,30W            ,S. LEBANON TWP- WEST,FRIENDSHIP FIRE COMPANY,610,S,2ND,ST,NULL,LEBANON,PA,17042,NULL,NULL,7172729239,YES
LEBANON,31C            ,S. LONDONDERRY- CAMP,CAMPBELLTOWN FIRE CO. SOCIAL HALL,2818,NULL,HORSESHOE,PIKE,NULL,CAMPBELLTOWN,PA,17010,NULL,NULL,7178383707,YES
LEBANON,31L            ,S. LONDONDERRY- LAWN,LAWN FIRE COMPANY SOCIAL ROOM,5596,NULL,ELIZABETHTOWN,RD,NULL,LAWN,PA,17041,NULL,NULL,7179642369,YES
LEBANON,32             ,SWATARA TWP,SWATARA TOWNSHIP BUILDING,68,NULL,SUPERVISORS,DR,NULL,JONESTOWN,PA,17038,NULL,NULL,7178654803,YES
LEBANON,33G            ,UNION TWP - GREEN PT,GREEN POINT FIRE COMPANY,75,NULL,MOONSHINE,RD,NULL,JONESTOWN,PA,17038,(ROUTE 443),NULL,7178656130,YES
LEBANON,33L            ,UNION TWP - LICKDALE,UNION TOWNSHIP BUILDING,3111,NULL,RT 72N,NULL,NULL,JONESTOWN,PA,17038,NULL,NULL,7178654039,YES
LEBANON,34             ,WEST CORNWALL TWP,QUENTIN FIRE COMPANY SOCIAL HALL,20,S,LEBANON,ST,NULL,QUENTIN,PA,17083,NULL,NULL,7172737307,YES
LEBANON,35,WEST LEBANON TWP,WEST LEBANON TOWNSHIP BUILDING,322,N,22ND,ST,NULL,LEBANON,PA,17046,NULL,NULL,7172741598,YES
LEHIGH,010101,ALLENTOWN 1ST WARD,HARRISON-MORTON MIDDLE SCHOOL,137,N,02ND,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,NULL,YES
LEHIGH,010201,ALLENTOWN 2ND WARD,ADMINISTRATION BUILDING,31,S,PENN,ST,NULL,ALLENTOWN,PA,18101,NULL,NULL,NULL,YES
LEHIGH,010301,ALLENTOWN 3RD WARD,LEHIGH COUNTY GOVERNMENT CENTER,17,S,7TH,ST,NULL,ALLENTOWN,PA,18101,NULL,NULL,NULL,YES
LEHIGH,010401,ALLENTOWN 4TH WARD,THE SALVATION ARMY,144,N,08TH,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,4320129,YES
LEHIGH,010501,ALLENTOWN 5TH WARD,ALLIANCE HALL,245,N,06TH,ST,NULL,ALLENTOWN,PA,18102,(CHEW ST ENTRANCE),NULL,4377760,YES
LEHIGH,010601,ALLENTOWN 6TH WARD 1ST DIST,SHERIDAN SCHOOL,521,N,02ND,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,NULL,YES
LEHIGH,010602,ALLENTOWN 6TH WARD 2ND DIST,HIBERNIA FIRE CO,645,NULL,RIDGE,AVE,NULL,ALLENTOWN,PA,18102,NULL,NULL,4377746,YES
LEHIGH,010701,ALLENTOWN 7TH WARD,CHRIST LUTHERAN CHURCH,1245,NULL,HAMILTON,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,NULL,YES
LEHIGH,010801,ALLENTOWN 8TH WARD 1ST DIST,ST LUKE'S LUTHERAN CHURCH,417,N,7TH,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,NULL,YES
LEHIGH,010802,ALLENTOWN 8TH WARD 2ND DIST,INT BRO OF ELEC WORKERS #375,1201,NULL,LIBERTY,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,4329762,YES
LEHIGH,010803,ALLENTOWN 8TH WARD 3RD DIST,ST LUKE'S LUTHERAN CHURCH,417,N,7TH,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,NULL,YES
LEHIGH,010804,ALLENTOWN 8TH WARD 4TH DIST,B'NAI B'RITH HOUSE,1616,NULL,LIBERTY,ST,NULL,ALLENTOWN,PA,18102,(COMMUNITY ROOM),NULL,8210207,YES
LEHIGH,010805,ALLENTOWN 8TH WARD 5TH DIST,ST FRANCIS PARISH CENTER,1028,W,CEDAR,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,4336102,YES
LEHIGH,010806,ALLENTOWN 8TH WARD 6TH DIST,RIVERS OF LIFE SEIBERT CHURCH,617,N,10TH,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,NULL,YES
LEHIGH,010807,ALLENTOWN 8TH WARD 7TH DIST,VOTING MACHINE BLDG,1201,NULL,SUMNER,AVE,NULL,ALLENTOWN,PA,18102,(GREENLEAF ST ENTRANCE),NULL,8202172,YES
LEHIGH,010901,ALLENTOWN 9TH WARD,ALLENTOWN CITY HALL,435,NULL,HAMILTON,ST,NULL,ALLENTOWN,PA,18101,NULL,NULL,NULL,YES
LEHIGH,011001,ALLENTOWN 10TH WARD 1ST DIST,DUBB'S MEMORIAL COMMUNITY CENTER,457,W,ALLEN,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,6104337220,YES
LEHIGH,011003,ALLENTOWN 10TH WARD 3RD DIST,BOYS & GIRLS CLUB OF ALLENTOWN,720,N,06TH,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,432932,YES
LEHIGH,011004,ALLENTOWN 10TH WARD 4TH DIST,DUBB'S MEMORIAL COMMUNITY CENTER,457,W,ALLEN,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,6104337220,YES
LEHIGH,011101,ALLENTOWN 11TH WARD 1ST DIST,BOYS & GIRLS CLUB OF ALLENTOWN,1302,NULL,TURNER,ST,NULL,ALLENTOWN,PA,18102,(SIDE ENTRANCE),NULL,4330093,YES
LEHIGH,011102,ALLENTOWN 11TH WARD 2ND DIST,BOYS & GIRLS CLUB OF ALLENTOWN,1302,NULL,TURNER,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,4330093,YES
LEHIGH,011103,ALLENTOWN 11TH WARD 3RD DIST,EMMANUEL UNITED CHURCH OF CHRIST,1547,NULL,CHEW,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,4372531,YES
LEHIGH,011104,ALLENTOWN 11TH WARD 4TH DIST,MUHLENBERG COLLEGE-SEEGERS,2400,NULL,CHEW,ST,NULL,ALLENTOWN,PA,18104,STUDENT UNION,NULL,4846643495,YES
LEHIGH,011105,ALLENTOWN 11TH WARD 5TH DIST,REDEEMER LUTHERAN CHURCH,802,N,19TH,ST,NULL,ALLENTOWN,PA,18104,NULL,NULL,4341291,YES
LEHIGH,011106,ALLENTOWN 11TH WARD 6TH DIST,CALVARY MORAVIAN CHURCH,948,N,21ST,ST,NULL,ALLENTOWN,PA,18104,NULL,NULL,4849033946,YES
LEHIGH,011107,ALLENTOWN 11TH WARD 7TH DIST,CHRIST E C CHURCH,2147,NULL,TILGHMAN,ST,NULL,ALLENTOWN,PA,18104,NULL,NULL,4341652,YES
LEHIGH,011201,ALLENTOWN 12TH WARD 1ST DIST,GOOD SHEPHERD HOME-RAKER CENTER,601,NULL,ST JOHN,ST,NULL,ALLENTOWN,PA,18103,NULL,NULL,7763199,YES
LEHIGH,011202,ALLENTOWN 12TH WARD 2ND DIST,GOOD SHEPHERD SUPPORTED IND LIVING APTS,909,S,06TH,ST,NULL,ALLENTOWN,PA,18103,NULL,NULL,6108414752,YES
LEHIGH,011203,ALLENTOWN 12TH WARD 3RD DIST,LEHIGH PARKWAY SCHOOL,1708,NULL,CORONADO,ST,NULL,ALLENTOWN,PA,18103,NULL,NULL,,YES
LEHIGH,011204,ALLENTOWN 12TH WARD 4TH DIST,ALTON PARK YOUTH LEAGUE ASSOC,1519,NULL,OXFORD,DR,NULL,ALLENTOWN,PA,18103,NULL,NULL,7910868,YES
LEHIGH,011205,ALLENTOWN 12TH WARD 5TH DIST,LANTA BUS TERMINAL,1201,NULL,CUMBERLAND,ST,NULL,ALLENTOWN,PA,18103,NULL,NULL,4354052,YES
LEHIGH,011301,ALLENTOWN 13TH WARD 1ST DIST,ALLENTOWN PUBLIC LIBRARY,1210,NULL,HAMILTON,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,NULL,YES
LEHIGH,011302,ALLENTOWN 13TH WARD 2ND DIST,ALLENTOWN PUBLIC LIBRARY,1210,NULL,HAMILTON,ST,NULL,ALLENTOWN,PA,18102,NULL,NULL,NULL,YES
LEHIGH,011303,ALLENTOWN 13TH WARD 3RD DIST,LEHIGH VALLEY ACTIVE LIFE,1633,NULL,ELM,ST,NULL,ALLENTOWN,PA,18102,(REAR ENTRANCE),NULL,4373700,YES
LEHIGH,011304,ALLENTOWN 13TH WARD 4TH DIST,WM ALLEN HIGH SCHOOL (PHYS ED CENTER),1740,NULL,TURNER,ST,NULL,ALLENTOWN,PA,18104,RAMP,NULL,4847654980,YES
LEHIGH,011401,ALLENTOWN 14TH WARD 1ST DIST,BIG BROTHERS\BIG SISTERS OF THE LV,41,S,CARLISLE,ST,NULL,ALLENTOWN,PA,18109,NULL,NULL,6102475458,YES
LEHIGH,011402,ALLENTOWN 14TH WARD 2ND DIST,MOSSER VILLAGE FAMILY CENTER,614,S,CARLISLE,ST,NULL,ALLENTOWN,PA,18109,NULL,NULL,6108204067,YES
LEHIGH,011501,ALLENTOWN 15TH WARD 1ST DIST,EAST SIDE YOUTH CENTER,1140,E,CLAIR,ST,NULL,ALLENTOWN,PA,18109,NULL,NULL,4346330,YES
LEHIGH,011502,ALLENTOWN 15TH WARD 2ND DIST,ST PETER'S LUTHERAN CHURCH,1933,NULL,HANOVER,AVE,NULL,ALLENTOWN,PA,18109,NULL,NULL,4328762,YES
LEHIGH,011503,ALLENTOWN 15TH WARD 3RD DIST,FAITH FELLOWSHIP CHURCH,1201,NULL,ULSTER,ST,NULL,ALLENTOWN,PA,18109,NULL,NULL,6104348041,YES
LEHIGH,011504,ALLENTOWN 15TH WARD 4TH DIST,DIERUFF HIGH SCHOOL,815,N,IRVING,ST,NULL,ALLENTOWN,PA,18109,NULL,NULL,NULL,YES
LEHIGH,011601,ALLENTOWN 16TH WARD 1ST DIST,ST PAUL'S SCHOOL (GYMNASIUM),920,S,02ND,ST,NULL,ALLENTOWN,PA,18103,NULL,NULL,7975321,YES
LEHIGH,011602,ALLENTOWN 16TH WARD 2ND DIST,ST PAUL'S SCHOOL (GYMNASIUM),920,S,02ND,ST,NULL,ALLENTOWN,PA,18103,NULL,NULL,,YES
LEHIGH,011701,ALLENTOWN 17TH WARD 1ST DIST,JEWISH COMMUNITY CENTER,702,N,22ND,ST,NULL,ALLENTOWN,PA,18104,NULL,NULL,4353571,YES
LEHIGH,011702,ALLENTOWN 17TH WARD 2ND DIST,JEWISH COMMUNITY CENTER,702,N,22ND,ST,NULL,ALLENTOWN,PA,18104,NULL,NULL,NULL,YES
LEHIGH,011703,ALLENTOWN 17TH WARD 3RD DIST,CONGREGATION SONS OF ISRAEL,2715,NULL,TILGHMAN,ST,NULL,ALLENTOWN,PA,18104,NULL,NULL,4336089,YES
LEHIGH,011704,ALLENTOWN 17TH WARD 4TH DIST,FIRST PRESBYTERIAN CHURCH,3231,NULL,TILGHMAN,ST,NULL,ALLENTOWN,PA,18104,NULL,NULL,3953781,YES
LEHIGH,011704P,ALLENTOWN 17TH WD 4TH DT PARK,FIRST PRESBYTERIAN CHURCH,3231,NULL,TILGHMAN,ST,NULL,ALLENTOWN,PA,18104,NULL,NULL,3953781,YES
LEHIGH,011801,ALLENTOWN 18TH WARD 1ST DIST,UNION TERRACE SCHOOL,1939,NULL,UNION,ST,NULL,ALLENTOWN,PA,18104,NULL,NULL,8202140,YES
LEHIGH,011802,ALLENTOWN 18TH WARD 2ND DIST,ST  TIMOTHY'S EVAN  LUTHERAN CHURCH,116,S,OTT,ST,NULL,ALLENTOWN,PA,18104,NULL,NULL,4356512,YES
LEHIGH,011802P,ALLENTOWN 18TH WD 2ND DT PARK,ST  TIMOTHY'S EVAN  LUTHERAN CHURCH,116,S,OTT,ST,NULL,ALLENTOWN,PA,18104,NULL,NULL,4356512,YES
LEHIGH,011901,ALLENTOWN 19TH WARD 1ST DIST,MOUNTAINVILLE MEMORIAL ASSOC,1814,S,05TH,ST,NULL,ALLENTOWN,PA,18103,(GYM-EAST SIDE),NULL,7972750,YES
LEHIGH,011902,ALLENTOWN 19TH WARD 2ND DIST,MOUNTAINVILLE MEMORIAL ASSOC,1814,S,05TH,ST,NULL,ALLENTOWN,PA,18103,(GYM-WEST SIDE),NULL,7972750,YES
LEHIGH,011903,ALLENTOWN 19TH WARD 3RD DIST,EMMANUEL UNITED METHODIST CHURCH,902,W,EMAUS,AVE,NULL,ALLENTOWN,PA,18103,NULL,NULL,7971571,YES
LEHIGH,011904,ALLENTOWN 19TH WARD 4TH DIST,SOUTH MOUNTAIN MIDDLE SCHOOL,709,W,EMAUS,AVE,NULL,ALLENTOWN,PA,18103,NULL,NULL,NULL,YES
LEHIGH,011905,ALLENTOWN 19TH WARD 5TH DIST,TRINITY MEMORIAL LUTHERAN CHURCH,535,W,EMAUS,AVE,NULL,ALLENTOWN,PA,18103,NULL,NULL,7974774,YES
LEHIGH,011906,ALLENTOWN 19TH WARD 6TH DIST,EMMANUEL UNITED METHODIST CHURCH,902,W,EMAUS,AVE,NULL,ALLENTOWN,PA,18103,NULL,NULL,7971571,YES
LEHIGH,021001,BETHLEHEM 10TH WARD,WEST SIDE MORAVIAN CHURCH,402,NULL,THIRD,AVE,NULL,BETHLEHEM,PA,18018,NULL,NULL,8650256,YES
LEHIGH,021101,BETHLEHEM 11TH WARD,WEST SIDE MORAVIAN CHURCH,402,NULL,THIRD,AVE,NULL,BETHLEHEM,PA,18018,NULL,NULL,8650256,YES
LEHIGH,021201,BETHLEHEM 12TH WARD 1ST DIST,BETHANY UNITED CHURCH OF CHRIST,600,W,MARKET,ST,NULL,BETHLEHEM,PA,18017,NULL,NULL,8684441,YES
LEHIGH,021202,BETHLEHEM 12TH WARD 2ND DIST,"D.A.R. HOUSE, ROSE GARDEN",NULL,NULL,08TH,AVE,NULL,BETHLEHEM,PA,18018,NULL,NULL,8657113,YES
LEHIGH,021301,BETHLEHEM 13TH WARD 1ST DIST,ST NICHOLAS GREEK ORTHODOX CHURCH,1607,W,UNION,BLVD,NULL,BETHLEHEM,PA,18018,NULL,NULL,6106919478,YES
LEHIGH,021302,BETHLEHEM 13TH WARD 2ND DIST,HOLY FAMILY MANOR - MCSHEA PAVILION,1200,NULL,SPRING,ST,NULL,BETHLEHEM,PA,18018,NULL,NULL,9748759,YES
LEHIGH,021303,BETHLEHEM 13TH WARD 3RD DIST,CHURCH OF THE MANGER,1401,NULL,GREENVIEW,DR,NULL,BETHLEHEM,PA,18018,(SOCIAL HALL-FRONT),NULL,8668223,YES
